"Guid","AccountId","AssistantName","AssistantPhone","Birthdate","Department","Description","Email","EmailBouncedReason","Fax","FirstName","HomePhone","Jigsaw","LastName","LeadSource","MailingCity","MailingCountry","MailingGeocodeAccuracy","MailingLatitude","MailingLongitude","MailingPostalCode","MailingState","MailingStreet","MobilePhone","OtherCity","OtherCountry","OtherGeocodeAccuracy","OtherLatitude","OtherLongitude","OtherPhone","OtherPostalCode","OtherState","OtherStreet","Phone","ReportsToId","Salutation","Standard_Contact_Pick_List__c","Title","ccrz__CompanyName__c","ccrz__CompanyType__c","ccrz__DataId__c","ccrz__IsPortalUser__c","ccrz__SelfRegistered__c"
873a94a2-b5bf-41b1-a32f-8579d2601596,a3d9a609-98b3-4edb-ac80-2c2450d2da8d,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+849@gmail.com,"#N/A","#N/A",Dorris,"#N/A","#N/A",Clayborn,"#N/A",KALANG,Australia,"#N/A","#N/A","#N/A","#N/A",NSW,32 Railway Street,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",2454,"#N/A","#N/A",(03) 5338 4058,"#N/A","#N/A","#N/A",CEO,Prodly,"#N/A","#N/A",false,false
878535e8-4ee8-45e4-b9ba-eb41fb2113f7,a3540b3a-26c0-4586-9c91-aaa18ece2eaf,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+857@gmail.com,"#N/A","#N/A",Penelopa,"#N/A","#N/A",Shurlock,"#N/A",GLENTHOMPSON,Australia,"#N/A","#N/A","#N/A","#N/A",VIC,88 Bailey Street,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",3293,"#N/A","#N/A",(03) 5338 4066,"#N/A","#N/A","#N/A",SVP,Prodly,"#N/A","#N/A",false,false
87dc5820-4bcd-4dff-9581-5f00dd0ad326,74e529e9-b8cc-4936-bda2-aa58165121dc,"#N/A","#N/A","#N/A","#N/A",Bill McCanless has served as chief legal officer and secretary since 2015. He is responsible for the company’s legal function as well as advising the chairman and board of directors on corporate governance matters,jmanningcongagdo+823@gmail.com,"#N/A","#N/A",Adah,"#N/A","#N/A",Jerrie,"#N/A",Pittsburgh,USA,"#N/A","#N/A","#N/A",15212,PA,100 Art Rooney Avenue,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(309) 703-9727,"#N/A","#N/A","#N/A",Chief Legal Officer and Secretary,Prodly,"#N/A","#N/A",false,false
8830e0da-d059-45f3-a232-0b35dbf39516,5260a643-50aa-40cf-9ed4-fd348b0106d1,"#N/A","#N/A","#N/A","#N/A","Previously, Donofrio was vice president, secretary and general counsel of Mars, Incorporated. Prior to Mars, Donofrio held the general counsel and secretary role at the Shaw Group, Inc. and Visteon Inc.",jmanningcongagdo+724@gmail.com,"#N/A","#N/A",Elita,"#N/A","#N/A",Graehme,"#N/A",Green Bay,USA,"#N/A","#N/A","#N/A",54304,WI,1265 Lombardi Avenue,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(119) 165-0834,"#N/A","#N/A","#N/A",EVP and General Counsel,Prodly,"#N/A","#N/A",false,false
88448188-fa44-4752-af8c-024ba58fefd9,639b3c49-b527-45ec-abd8-0b167b9bbb1e,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+466@gmail.com,"#N/A","#N/A",Marleen,"#N/A","#N/A",Broderick,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(179) 951-2988,"#N/A","#N/A","#N/A",CEO,Prodly,"#N/A","#N/A",false,false
88717a5a-6c58-47c4-b90d-7319a6c3455b,2fd54dc7-adef-4285-86d7-3ea916be060a,"#N/A",(02) 6454 7803,"#N/A",HR,"#N/A",jmanningcongagdo+103@gmail.com,"#N/A",(02) 6454 7803,Bella,"#N/A","#N/A",Ramon,"#N/A",Bondi,Australia,"#N/A","#N/A","#N/A",2026,NSW,178 Campbell Parade,0412 183 248,Bondi,Australia,"#N/A","#N/A","#N/A","#N/A",2026,NSW,178 Campbell Parade,(02) 6454 7803,"#N/A","#N/A","#N/A",Director of Human Resources,Prodly,"#N/A","#N/A",false,false
88aa6625-078b-463c-a031-4e61ce857d69,e807404c-2ee9-4e88-ad0c-112b3387c8c1,"#N/A",(07) 7438 7293,"#N/A",Marketing,"#N/A",jmanningcongagdo+837@gmail.com,"#N/A",(07) 7438 7293,Shaine,"#N/A","#N/A",Orion,"#N/A",Fairfield,Australia,"#N/A","#N/A","#N/A",4103,QLD,40 Archibald St,0410 186 833,Fairfield,Australia,"#N/A","#N/A","#N/A","#N/A",4103,QLD,40 Archibald St,(07) 7438 7293,"#N/A","#N/A","#N/A",Marketing Manager,Prodly,"#N/A","#N/A",false,false
89abc879-f966-4708-a93b-ff024bb4c278,e0749c6d-30c0-4a66-b729-edba6c4f4811,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+649@gmail.com,"#N/A","#N/A",Kevina,"#N/A","#N/A",Fremont,"#N/A",GLENTHOMPSON,Australia,"#N/A","#N/A","#N/A","#N/A",VIC,26 Dalgarno Street,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",3293,"#N/A","#N/A",(03) 5338 3975,"#N/A","#N/A","#N/A",CFO,Prodly,"#N/A","#N/A",false,false
89adb7b0-991e-44e1-82da-aec0578e1b35,1b7c35ac-2d8f-4719-a1bd-f46b3f7bf876,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+130@gmail.com,"#N/A","#N/A",Jenna,"#N/A","#N/A",Woody,"#N/A",San Francisco,USA,"#N/A","#N/A","#N/A",94107,CA,24 Willie Mays Plaza,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(225) 640-7769,"#N/A","#N/A","#N/A",Chief Digital Officer,Prodly,"#N/A","#N/A",false,false
89f8bbe4-c551-4d3b-8359-5cd558c0f6c4,36438aca-ba85-4bb4-8d71-daa3d8f823bc,"#N/A",(03) 8727 8630,"#N/A",Sales,"#N/A",jmanningcongagdo+11@gmail.com,"#N/A",(03) 8727 8630,Edyth,"#N/A","#N/A",Marlow,"#N/A",Bacchus Marsh,Australia,"#N/A","#N/A","#N/A",3340,VIC,57 Clifton Dr,0430 586 857,Bacchus Marsh,Australia,"#N/A","#N/A","#N/A","#N/A",3340,VIC,57 Clifton Dr,(03) 8727 8630,"#N/A","#N/A","#N/A",Head of Partner Relations,Prodly,"#N/A","#N/A",false,false
8ac8cf48-5a2a-415f-bf72-8cc0cb50e61f,249bcb66-c471-4243-b96b-5cc5c1b83847,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+295@gmail.com,"#N/A","#N/A",Marion,"#N/A","#N/A",Waylan,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(442)666-1797,"#N/A","#N/A","#N/A",CTO,Prodly,"#N/A","#N/A",false,false
8af3f69b-fdd0-46cc-86a1-845e7a71bcdf,88c19009-f795-4648-ad24-fa10af95971e,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+551@gmail.com,"#N/A","#N/A",Ingeborg,"#N/A","#N/A",Farly,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",0383 7228120,"#N/A","#N/A","#N/A","Vice President, IT",Prodly,"#N/A","#N/A",false,false
8b0cc483-45a2-47e6-b0a9-2b00e7682d97,3ecd9ae7-a515-4f68-9602-e4700728cd4a,"#N/A","#N/A","#N/A","#N/A","As CEO of Delta Air Lines, Ed Bastian’s primary responsibility is to champion the company’s employee-driven, customer-focused culture and inspire the spirit of innovation that is the foundation of Delta’s success.",jmanningcongagdo+37@gmail.com,"#N/A","#N/A",Ivory,"#N/A","#N/A",Hillyer,"#N/A",Denver,USA,"#N/A","#N/A","#N/A",80205,CO,2001 Blake Street,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(239) 553-2559,"#N/A","#N/A","#N/A",CEO,Prodly,"#N/A","#N/A",false,false
8b0de781-e4df-4ad7-b48a-806eb1dbefd1,03d9e86d-9bcb-462e-b2f2-99377f25dbe3,"#N/A","#N/A","#N/A","#N/A","John Albert Elway Jr. (born June 28, 1960) is a former American football quarterback and current executive vice president of football operations and general manager of the Denver Broncos of the National Football League (NFL).

Elway played college football at Stanford and his entire 16-year professional career with the Denver Broncos. At the time of his retirement in early 1999, Elway recorded the most victories by a starting quarterback and statistically was the second most prolific passer in NFL history. He was also a prolific rusher of the ball, being one of only two players ever to score a rushing touchdown in four different Super Bowls (the other being Thurman Thomas) and the only quarterback to do so.[1][2",jmanningcongagdo+319@gmail.com,"#N/A","#N/A",Aleen,"#N/A","#N/A",Maxy,"#N/A",Denver,USA,"#N/A","#N/A","#N/A",80204,CO,1701 Bryant Street,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(323) 574-0765,"#N/A","#N/A","#N/A",EVP and President of Global Operations,Prodly,"#N/A","#N/A",false,false
8b116bab-c60c-43fc-87c6-7d19008de9d3,40011af5-3b7c-46a4-b45f-17ca0fab3ac8,"#N/A","#N/A","#N/A","#N/A","Alain Monié is the chief executive officer of Ingram Micro Inc., a leader in delivering the full spectrum of global technology and supply-chain solutions to businesses around the world.",jmanningcongagdo+285@gmail.com,"#N/A","#N/A",Lucila,"#N/A","#N/A",Sly,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(581) 804-2887,"#N/A","#N/A","#N/A",CEO,Prodly,"#N/A","#N/A",false,false
8b222412-cba7-454a-973b-e652dd9bbe20,6079852d-6466-4ffe-b54a-ec36c0e5a6b5,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+374@gmail.com,"#N/A","#N/A",Bride,"#N/A","#N/A",Rooney,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(206) 326-6201,"#N/A","#N/A","#N/A",Chief Financial Officer,Prodly,"#N/A","#N/A",false,false
8b277972-36a4-472a-b14d-78dd65674543,58a89e5f-1c56-47cd-a956-52eb0731ff4c,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+861@gmail.com,"#N/A","#N/A",Hermia,"#N/A","#N/A",Port,"#N/A",KALANG,Australia,"#N/A","#N/A","#N/A","#N/A",NSW,32 Railway Street,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",2454,"#N/A","#N/A",(03) 5338 4070,"#N/A","#N/A","#N/A",CEO,Prodly,"#N/A","#N/A",false,false
8baa854b-529c-443f-80d7-9f9872b8bd64,11cdee51-dab4-4fc8-ba87-96ac165785f6,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+553@gmail.com,"#N/A","#N/A",Wynnie,"#N/A","#N/A",Abey,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",+44 20 5678 9900,"#N/A","#N/A","#N/A",CIO,Prodly,"#N/A","#N/A",false,false
8be752e0-235b-45b8-b626-8c0bc45153c3,c86374a9-c874-4d99-9b37-bccebfff61f7,"#N/A",(03) 7056 8401,"#N/A",Marketing,"#N/A",jmanningcongagdo+8@gmail.com,"#N/A",(03) 7056 8401,Elsi,"#N/A","#N/A",Shea,"#N/A",Melbourne,Australia,"#N/A","#N/A","#N/A",3000,VIC,200 Elizabeth Street,0423 450 122,Melbourne,Australia,"#N/A","#N/A","#N/A","#N/A",3000,VIC,200 Elizabeth Street,(03) 7056 8401,"#N/A","#N/A","#N/A",SVP of Marketing,Prodly,"#N/A","#N/A",false,false
8c1a2c4b-1f2b-410d-a0e5-12d7c3c15c70,40011af5-3b7c-46a4-b45f-17ca0fab3ac8,"#N/A","#N/A","#N/A","#N/A","Augusto P. Aragone serves as Executive Vice President, Secretary and General Counsel for Ingram Micro Inc., a leader in delivering the full spectrum of global technology and supply-chain solutions to businesses around the world.",jmanningcongagdo+284@gmail.com,"#N/A","#N/A",Felipa,"#N/A","#N/A",Martino,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(677) 222-6736,"#N/A","#N/A","#N/A","EVP, Secretary and General Counsel",Prodly,"#N/A","#N/A",false,false
8ca93ac2-0479-4ca8-b745-16beb609d3b3,09a12e13-fe0a-42e2-9a8f-a9c24cc21e0a,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+245@gmail.com,"#N/A","#N/A",Bette,"#N/A","#N/A",Andrej,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(484)576-8706,"#N/A","#N/A","#N/A",CSO,Prodly,"#N/A","#N/A",false,false
8cba1e7b-29b1-42d7-b4d0-666ba1aec319,a3bb556c-bc54-4a15-9bc3-5a24f4f9746c,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+335@gmail.com,"#N/A","#N/A",Rasia,"#N/A","#N/A",Verney,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(377) 490-1718,"#N/A","#N/A","#N/A",Senior Vice President of Operations,Prodly,"#N/A","#N/A",false,false
8ccbad80-e927-43ca-821b-cc273de6b506,ec080a6f-5c63-4fa2-9b56-9f4ec74e39fc,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+506@gmail.com,"#N/A","#N/A",Hayley,"#N/A","#N/A",Hollis,"#N/A",CARODA,Australia,"#N/A","#N/A","#N/A","#N/A",NSW,32 Railway Street,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",2347,"#N/A","#N/A",(03) 5338 3938,"#N/A","#N/A","#N/A",CEO,Prodly,"#N/A","#N/A",false,false
8cdf2c26-1dc9-49da-993c-225f8b42ab03,2be78095-c479-457f-81a1-707f8eafed8d,"#N/A","#N/A","#N/A","#N/A","Tracy Keogh has worldwide responsibility for HP's strategic human resources activities, employee communications and social responsibility initiatives. She leads all aspects of HR, including workforce development and organization effectiveness, benefits and compensation, staffing, global inclusion and diversity, and HR processes and information management.",jmanningcongagdo+590@gmail.com,"#N/A","#N/A",Erna,"#N/A","#N/A",Noah,"#N/A",Cleveland,USA,"#N/A","#N/A","#N/A",44114,OH,100 Alfred Lerner Way,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(954) 631-6621,"#N/A","#N/A","#N/A",CHRO,Prodly,"#N/A","#N/A",false,false
8d16aa67-d509-436e-9811-3bd84d7a7421,b90c610b-b6c7-47c9-9ded-b0e869485789,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+502@gmail.com,"#N/A","#N/A",Irita,"#N/A","#N/A",Wilt,"#N/A",KALANG,Australia,"#N/A","#N/A","#N/A","#N/A",NSW,88 Bailey Street,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",2454,"#N/A","#N/A",(03) 5338 3934,"#N/A","#N/A","#N/A",SVP,Prodly,"#N/A","#N/A",false,false
8d23f97f-9853-4d4f-bfb0-d93b8686d2ae,ba2b7f7f-642e-4fe6-92a4-5ce1c63d18a1,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+157@gmail.com,"#N/A","#N/A",Roseanna,"#N/A","#N/A",Batholomew,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(402)952-5051,"#N/A","#N/A","#N/A",CFO,Prodly,"#N/A","#N/A",false,false
8da116a3-a581-4832-9651-be638dfca8cf,2d454435-305f-4602-9602-2a9538aa883b,"#N/A","#N/A",1975-12-11,"#N/A","Mark T. Bertolini is Chairman and Chief Executive Officer of Aetna, a Fortune 50 diversified health care benefits company with over $60 billion in 2015 revenue. Aetna serves an estimated 46.5 million people with information and resources to help them make better informed decisions about their health care and has operations in North America, Asia, Europe and the Middle East. Mr. Bertolini assumed the role of CEO on November 29, 2010 and of Chairman on April 8, 2011.",jmanningcongagdo+451@gmail.com,"#N/A","#N/A",Jeniffer,"#N/A","#N/A",Field,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(269) 958-7479,"#N/A","#N/A","#N/A",CEO,Prodly,"#N/A","#N/A",false,false
8dcbbd37-8bb3-4d63-9dd1-0aaef4d5ab59,3e1125f8-524f-42ee-9036-5604e2ad2df8,"#N/A","#N/A",1989-02-16,"#N/A","#N/A",jmanningcongagdo+183@gmail.com.invalid,"#N/A","#N/A",Roseline,"#N/A","#N/A",Ian,"#N/A",Brighton,USA,"#N/A","#N/A","#N/A",80601,Colorado,3401 E Bromley Ln,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(126) 184-7124,"#N/A",Ms.,"#N/A",NoSPOz,Prodly,"#N/A","#N/A",false,false
8e765fb9-a2a9-41a0-bbcc-3a4fa022c1ec,9727fac2-4e2b-4154-b591-3e608c26b964,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+395@gmail.com,"#N/A","#N/A",Hannie,"#N/A","#N/A",Teador,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(219) 193-8523,"#N/A","#N/A","#N/A",Senior Vice President,Prodly,"#N/A","#N/A",false,false
8eefc333-9968-43a0-b4a1-eb076aa4c778,9e80a7bd-21aa-43ea-a3b1-a41ec13322cf,"#N/A","#N/A","#N/A","#N/A","Christopher Todoroff is Humana’s Senior Vice President and General Counsel, with responsibility for legal counsel for all aspects of the Company and Corporate Governance oversight, including the Company's Law Department and Compliance function. He is a member of the Management Team, which sets the firm’s strategic direction, and reports to President and Chief Executive Officer Bruce Broussard.",jmanningcongagdo+287@gmail.com,"#N/A","#N/A",Maegan,"#N/A","#N/A",Kincaid,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(999) 212-5990,"#N/A","#N/A","#N/A",SVP and General Counsel,Prodly,"#N/A","#N/A",false,false
8ef5f574-4103-43eb-ad6d-c9dc187f1ec7,1b7c35ac-2d8f-4719-a1bd-f46b3f7bf876,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+467@gmail.com,"#N/A","#N/A",Lilllie,"#N/A","#N/A",Guy,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(986) 889-3591,"#N/A","#N/A","#N/A",Group VP,Prodly,"#N/A","#N/A",false,false
90a1c32f-5671-4bdb-b2de-963d0e0d0d86,64fe94b5-f8ad-4ba6-90ad-6386d289d1af,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+152@gmail.com,"#N/A","#N/A",Constancia,"#N/A","#N/A",Louis,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",202-555-0103,"#N/A","#N/A","#N/A",SVP - Global Marketing,Prodly,"#N/A","#N/A",false,false
917e3b10-b523-427f-878e-28cc690111fa,dbcae5b1-8ba2-456f-8dd9-e21294d43690,"#N/A","#N/A","#N/A","#N/A",Dirk Van de Put became CEO of Mondelēz International and joined the company’s Board of Directors in November 2017. Dirk will assume the role of Chairman of the Board when Irene Rosenfeld retires at the end of March 2018.,jmanningcongagdo+80@gmail.com,"#N/A","#N/A",Celka,"#N/A","#N/A",Alberik,"#N/A",Los Angeles,USA,"#N/A","#N/A","#N/A",90012,CA,1000 Elysian Park Avenue,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(324) 522-1756,"#N/A","#N/A","#N/A",CEO,Prodly,"#N/A","#N/A",false,false
928b2406-307c-4ad1-8589-1908c26b1a4b,db02c994-1a7e-461a-9ebc-b9bb8249e262,"#N/A",(02) 7167 8293,"#N/A",Sales,"#N/A",jmanningcongagdo+1@gmail.com,"#N/A",(02) 7167 8293,Arabel,"#N/A","#N/A",Abie,"#N/A",Sydney,Australia,"#N/A","#N/A","#N/A",2007,NSW,390 Harris Street,0421 168 430,Sydney,Australia,"#N/A","#N/A","#N/A","#N/A",2007,NSW,390 Harris Street,(02) 7167 8293,"#N/A","#N/A","#N/A",Head of Partner Relations,Prodly,"#N/A","#N/A",false,false
92cd45ed-9ba5-4753-9148-279858cb8384,3105dfaf-351a-47b7-b858-36aaff78542c,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+471@gmail.com,"#N/A","#N/A",Shawna,"#N/A","#N/A",Oran,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(142) 419-0687,"#N/A","#N/A","#N/A",CEO,Prodly,"#N/A","#N/A",false,false
934d8d85-3353-46f7-9929-3acc6e2b8946,2ab3a01b-adab-443c-be42-dcb81d1e2dc7,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+657@gmail.com,"#N/A","#N/A",Lissie,"#N/A","#N/A",Kalvin,"#N/A",GLENTHOMPSON,Australia,"#N/A","#N/A","#N/A","#N/A",VIC,32 Railway Street,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",3293,"#N/A","#N/A",(03) 5338 3983,"#N/A","#N/A","#N/A",CEO,Prodly,"#N/A","#N/A",false,false
9363bf0a-4e91-4660-879c-9c2ffdd29b14,97a3635e-eaa9-46cf-bac5-61ce091edf0e,"#N/A","#N/A","#N/A","#N/A","Born in Wichita, Kansas, Darren Woods is a graduate of Texas A&M University, where he earned a Bachelor of Science degree in electrical engineering. He also holds a Master of Business Administration degree from Northwestern's Kellogg School of Management in Evanston, Illinois.",jmanningcongagdo+594@gmail.com,"#N/A","#N/A",Joellyn,"#N/A","#N/A",Loren,"#N/A",Arlington,USA,"#N/A","#N/A","#N/A",76011,TX,1 AT&T Way,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(323) 387-7082,"#N/A","#N/A","#N/A",CEO,Prodly,"#N/A","#N/A",false,false
93c5d9a8-b580-465a-847a-23b7238e2c54,27b4371f-a8e7-4634-89a2-cc0257475c8d,"#N/A","#N/A",1981-06-09,"#N/A","#N/A",jmanningcongagdo+384@gmail.com,"#N/A","#N/A",Tomi,"#N/A","#N/A",Francesco,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(310) 780-2102,"#N/A","#N/A","#N/A",General Counsel,Prodly,"#N/A","#N/A",false,false
9434e165-eb3f-4b8c-84d2-fc73be3ac652,249bcb66-c471-4243-b96b-5cc5c1b83847,"#N/A","#N/A",1966-10-24,"#N/A",Mr. Heminger is chairman of the board and chief executive officer of Marathon Petroleum Corporation. He is chairman of the board and chief executive officer of MPLX GP LLC. Mr. Heminger is past-chairman of the board of trustees of Tiffin University. He serves on the boards of directors and executive committees of the American Petroleum Institute (API) and American Fuel & Petrochemicals Manufacturers Association (AFPM).,jmanningcongagdo+269@gmail.com,"#N/A","#N/A",Julianne,"#N/A","#N/A",Giovanni,"#N/A",San Francisco,USA,"#N/A","#N/A","#N/A",94105,CA,555 Corporate Ave.,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(589) 658-9075,"#N/A","#N/A","#N/A",CEO,Prodly,"#N/A","#N/A",false,false
94715878-3143-4381-a9fa-371c4c47a0c0,6079852d-6466-4ffe-b54a-ec36c0e5a6b5,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+364@gmail.com,"#N/A","#N/A",Eyde,"#N/A","#N/A",Curr,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",202-555-0103,"#N/A","#N/A","#N/A",CTO,Prodly,"#N/A","#N/A",false,false
94afa535-32fe-4da5-ada7-59351cabde5f,99ce49da-2f23-489d-b364-e88e9b698685,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+390@gmail.com,"#N/A","#N/A",Ronna,"#N/A","#N/A",Raviv,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(293) 243-6884,"#N/A","#N/A","#N/A",Chief Executive Officer,Prodly,"#N/A","#N/A",false,false
95b435c2-4e3d-4172-82d5-6208a4b15a4e,fb311282-3e52-4a6e-b8b6-83bdf002e3d5,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+492@gmail.com,"#N/A","#N/A",Noell,"#N/A","#N/A",Alister,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",+33 0 1 42 14 20 00,"#N/A","#N/A","#N/A",CIO,Prodly,"#N/A","#N/A",false,false
95fd2623-986e-47a8-ac79-ca1cab21413b,f5daac94-f120-492b-a4ee-4b1685ccbc95,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+24@gmail.com,"#N/A","#N/A",Devonna,"#N/A","#N/A",Brant,"#N/A",Marple,UK,"#N/A","#N/A","#N/A",SK6 4HJ,"#N/A",14 Ross Road,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",078 0017 4455,"#N/A","#N/A","#N/A",CEO,Prodly,"#N/A","#N/A",false,false
